time,seconds_elapsed,z,y,x
1789156612605329400,0.255329345703125,6.421248912811279,6.335057735443115,-0.811634361743927
1789156612685285400,0.335285400390625,6.31829833984375,4.850652694702148,-0.014365210197865963
1789156612745252400,0.39525244140625,9.404424667358398,4.338293552398682,1.7884687185287476
1789156612805188900,0.45518896484375,5.279214859008789,6.167463779449463,0.1388636976480484
1789156612865125600,0.515125732421875,10.04846477508545,3.4189200401306152,2.078166961669922
1789156612925062100,0.575062255859375,9.57441234588623,4.800374507904053,-0.2968810200691223
1789156612985029000,0.635029052734375,8.336610794067383,5.03021764755249,-0.6536170840263367
1789156613044965600,0.694965576171875,9.184157371520996,4.256890773773193,-0.4692635238170624
1789156613104902100,0.754902099609375,9.560047149658203,4.218583583831787,0.16998831927776337
1789156613164777700,0.81477783203125,10.60391902923584,8.391676902770996,-5.805939197540283
1789156613224714200,0.87471435546875,10.47942066192627,3.8091750144958496,0.8212111592292786
1789156613284620000,0.9346201171875,7.615955829620361,4.917690277099609,-1.4077905416488647
1789156613344587300,0.994587158203125,10.070012092590332,4.141968727111816,-1.680729627609253
1789156613404462600,1.054462646484375,9.739612579345703,3.976768970489502,-1.1827356815338135
1789156613464368600,1.11436865234375,9.009381294250488,4.132391929626465,-0.6943184733390808
1789156613524305200,1.17430517578125,8.710105895996094,3.8379054069519043,-1.0031704902648926
1789156613584241700,1.23424169921875,8.667010307312012,4.108449935913086,-0.9816226959228516
1789156613644208600,1.294208740234375,8.968679428100586,3.9863457679748535,-0.7996633648872375
1789156613704145400,1.3541455078125,9.315838813781738,3.885789394378662,-0.7709329724311829
1789156613764082000,1.41408203125,8.743624687194824,3.8953661918640137,-0.7422025203704834
1789156613824049000,1.474048828125,8.949525833129883,3.861847400665283,-0.9050082564353943
1789156613883955000,1.533954833984375,9.069235801696777,3.823540210723877,-0.689530074596405
1789156613943860700,1.59386083984375,9.074024200439453,3.7924153804779053,-0.6775590777397156
1789156614003766800,1.653766845703125,8.971074104309082,3.773261785507202,-0.7038952708244324
1789156614063672800,1.7136728515625,9.026140213012695,3.7636849880218506,-0.7637503147125244
1789156614123609300,1.773609375,8.911218643188477,3.7876269817352295,-0.828393816947937
1789156614183545900,1.8335458984375,9.217676162719727,3.7612907886505127,-0.7445967197418213
1789156614243482400,1.893482421875,8.904036521911621,3.758896589279175,-0.730231523513794
1789156614303388400,1.953388427734375,9.349357604980469,3.9025487899780273,-0.727837324142456
1789156614363325000,2.013324951171875,8.932766914367676,3.799597978591919,-0.5291185975074768
1789156614463239400,2.113239501953125,9.030928611755371,3.8115692138671875,-0.6416460275650024
1789156614563123500,2.21312353515625,9.246406555175781,3.7253777980804443,-0.5171475410461426
1789156614623060000,2.27306005859375,9.155426979064941,3.6559460163116455,-0.47165772318840027
1789156614682996500,2.33299658203125,8.769960403442383,3.6367924213409424,-0.4357447028160095
1789156614742902500,2.392902587890625,8.779537200927734,3.6727054119110107,-0.6727706789970398
1789156614802808600,2.45280859375,9.0859956741333,3.73016619682312,-0.8355764150619507
1789156614862775600,2.512775634765625,9.191340446472168,3.576937437057495,-0.7038952708244324
1789156614922712000,2.572712158203125,9.378087997436523,3.6152446269989014,-0.8595184087753296
1789156614982648800,2.63264892578125,8.89685344696045,3.9480385780334473,-1.381454348564148
1789156615042554600,2.6925546875,9.033323287963867,3.6511576175689697,-0.8164227604866028
1789156615102460700,2.752460693359375,8.78193187713623,3.6080620288848877,-0.8379706144332886
1789156615162427600,2.812427734375,9.184157371520996,3.5936968326568604,-0.8164227604866028
1789156615222395000,2.872394775390625,9.126696586608887,3.6367924213409424,-1.0462661981582642
1789156615282361900,2.93236181640625,9.241618156433105,3.6080620288848877,-0.9169792532920837
1789156615342328800,2.992328857421875,9.023746490478516,3.6727054119110107,-0.8020575642585754
1789156615402265300,3.052265380859375,9.01895809173584,3.6367924213409424,-0.9050082564353943
1789156615462201900,3.112201904296875,9.02135181427002,3.6535518169403076,-1.0199298858642578
1789156615522138400,3.172138427734375,8.999804496765137,3.6104562282562256,-0.9648633003234863
1789156615582105600,3.232105712890625,8.939949035644531,3.6080620288848877,-0.9409212470054626
1789156615682050600,3.332050537109375,9.14585018157959,3.648763418197632,-0.950498104095459
1789156615741987000,3.391987060546875,9.038111686706543,3.6176388263702393,-0.8068459630012512
1789156615801923600,3.451923583984375,9.026140213012695,3.624821424484253,-0.811634361743927
1789156615861890600,3.511890625,9.119514465332031,3.620033025741577,-0.9433154463768005
1789156615921827000,3.5718271484375,9.107542991638184,3.6535518169403076,-0.9768342971801758
1789156615981763600,3.631763671875,9.08838939666748,3.5913026332855225,-0.8523358106613159
1789156616041700000,3.6917001953125,9.047688484191895,3.5697548389434814,-0.9433154463768005
1789156616101636900,3.751636962890625,8.96389102935791,3.6128504276275635,-0.9624691009521484
1789156616161573400,3.811573486328125,9.306262016296387,3.5218706130981445,-0.8834604024887085
1789156616221510000,3.871510009765625,10.103530883789062,3.598485231399536,-0.9481038451194763
1789156616281415700,3.931415771484375,8.154650688171387,3.7469255924224854,-0.586579442024231
1789156616341321700,3.99132177734375,9.138668060302734,3.7229835987091064,-0.6607996821403503
1789156616401289000,4.0512890625,8.796297073364258,3.732560396194458,-0.706289529800415
1789156616461194800,4.11119482421875,9.251194953918457,3.670311212539673,-0.7110779285430908
1789156616521100800,4.171100830078125,8.971074104309082,3.6320040225982666,-0.7086837291717529
1789156616581006800,4.2310068359375,8.98543930053711,3.7253777980804443,-0.871489405632019
1789156616640882400,4.29088232421875,9.131484985351562,3.6511576175689697,-0.8044517636299133
1789156616700819000,4.35081884765625,9.0859956741333,3.641580820083618,-0.8451532125473022
1789156616760755500,4.41075537109375,9.050082206726074,3.622427225112915,-0.8427590131759644
1789156616820661500,4.47066162109375,9.074024200439453,3.603273630142212,-0.7733271718025208
1789156616880567300,4.5305673828125,9.097966194152832,3.663128614425659,-0.8355764150619507
1789156616940534500,4.590534423828125,9.133879661560059,3.600879430770874,-0.7637503147125244
1789156617000440600,4.650440673828125,9.0859956741333,3.6104562282562256,-0.7948749661445618
1789156617060377000,4.710377197265625,9.344569206237793,3.5266590118408203,-0.9433154463768005
1789156617120313600,4.770313720703125,8.765172004699707,3.6774938106536865,-1.3862427473068237
1789156617180280600,4.830280517578125,8.437167167663574,3.485957622528076,-0.6631938815116882
1789156617240217000,4.890217041015625,9.749189376831055,3.4404678344726562,-0.6991068720817566
1789156617340131600,4.990131591796875,9.21288776397705,3.6320040225982666,-0.7852981686592102
1789156617439985200,5.089985107421875,9.006986618041992,3.488351821899414,-1.05105459690094
1789156617499921700,5.149921630859375,9.493009567260742,3.248931646347046,-0.7829039692878723
1789156617559888600,5.209888671875,9.035717010498047,3.406949043273926,-0.6799532771110535
1789156617619855600,5.269855712890625,8.877699851989746,3.4811692237854004,-0.9217676520347595
1789156617679761700,5.32976171875,8.956708908081055,3.488351821899414,-0.9409212470054626
1789156617739712300,5.389712158203125,8.978256225585938,3.3854012489318848,-1.0079588890075684
1789156617799648800,5.449648681640625,9.481039047241211,3.490746021270752,-1.036689281463623
1789156617859585300,5.509585205078125,9.32302188873291,3.3877954483032227,-1.2880805730819702
1789156617919521800,5.569521728515625,9.406818389892578,3.557783842086792,-0.4908113479614258
1789156617979427800,5.629427734375,8.942343711853027,3.533841609954834,-0.3423708379268646
1789156618039364400,5.6893642578125,9.090784072875977,3.6511576175689697,-0.4357447028160095
